Sample	Acinetobacter	Actinomyces	Aeriscardovia	Aeromonas	Anaerococcus	Anaerostipes	Anaerotruncus	Asaccharobacter	Atlantibacter	Atopobium	Bacteroides	Bifidobacterium	Blautia	Campylobacter	Candida	Citrobacter	Clostridioides	Clostridium	Collinsella	Coprobacillus	Corynebacterium	Cronobacter	Cutibacterium	Denitrobacterium	Dermabacter	Dialister	Eggerthella	Enorma	Enterobacter	Enterococcus	Enterorhabdus	Erysipelatoclostridium	Escherichia	Faecalibacterium	Finegoldia	Flavonifractor	Fusicatenibacter	Fusobacterium	Gemella	Gordonibacter	Granulicatella	Haemophilus	Hafnia	Intestinibacter	Klebsiella	Kluyvera	Lachnoclostridium	Lactobacillus	Lactococcus	Leclercia	Leuconostoc	Malassezia	Megasphaera	Mixta	Morganella	Morococcus	Mycoplasma	Negativicoccus	Neisseria	Pantoea	Parabacteroides	Paraclostridium	Peptococcus	Peptoniphilus	Peptostreptococcus	Pluralibacter	Prevotella	Proteus	Pseudomonas	Rahnella	Ralstonia	Raoultella	Rhodococcus	Roseburia	Rothia	Ruminococcaceae_unclassified	Ruthenibacterium	Scardovia	Serratia	Staphylococcus	Stenotrophomonas	Streptococcus	Terrisporobacter	Ureaplasma	Varibaculum	Veillonella
395.01_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01004	0	0.19623	0	0	0	0	0	0	86.71147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.08226	0	0	0	0	0	0
395.01_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.03761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.14479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8176	0	0	0	0	0	0
395.01_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.09652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.84621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05727	0	0	0	0	0	0
395.01_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.99824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.99318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00858	0	0	0	0	0	0
395.01_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14247	0	3.44424	0	0	0	0	48.84615	0	0	0	0	0.01412	0	0	0	0	0	0	0	0	0	44.49992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531	0	0	0	0	0	0
395.01_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
395.01_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
396.01_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
396.01_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.98929	0	0	0	0	0	0
396.01_22	0	0	0	0	0	0	0	0	2.21015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.15437	4.62617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.99867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.269	0	0	0	0	0	6.74164
396.01_23	0	0	0	0	0	0	0	0	0	0	0.03571	0	0	0	0	0	0	0	0	0	0.58688	0	0.14164	0	0	0	0	0	0	0	0.0388	0	0	0	0	0	0	0	0	0	0.41554	0	0	0	0.57101	0	0	0.858	0	0	0	0.54424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70822	0	0	0	0	0	0	0	0	95.92686	0	0.17309	0	0	0	0
396.01_25	0	0	0	0	0	0	0	0	0	0	0	0	7.05914	0	0	0	0	0	0	0	2.26205	0	0.46016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.96919	0	0	0	0	0	0	24.1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.05565	0	0	0	0	0	0
396.01_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24456	0	4.28441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.97804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37625	0	0	0	0	0	0	6.16264	0	60.95411	0	0	0	0
396.01_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54494	0	0.01612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20756	0	0	0	0	0	0	0	0	0.55763	0	97.86178	0	0	0	0
396.01_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.34308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.93548	0	0.72145	0	0	0	0
40.01_48.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.39983	0	0	0	0	0	0	0	0	0	0	0	0	0	14.02519	0	0	1.12217	0	0	0	0	0	0	0	0	0	0	0	61.08676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36605
40.01_51.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78292	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9803	0	0	40.6148	0	0	0	0	0	0	0	0	0	0	0	24.92269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.69929
40.01_83.4	0	0	0	0	0	0	4.83443	0	0	0	0	16.38528	0.90079	0	0	0.72244	0.26705	0	0	0	0	0	0	0	0	0	0.31593	0	0	0.87822	0	1.71569	1.37291	0	0.06383	7.39751	0	0	0	0.01316	0	0	0	0	8.38893	0	46.73248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556	0	0	0	0	0	0	0	0	0	0.26659	9.73921
408.01_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02055	0	0	0	0	0	0	16.73879	0	0	0	0	0	0	0	0	0.0073	0	0	0	0	0	72.15562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25229	4.82545	0	0	0	0	0	0
408.01_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.38326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.97271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.31229	0.33174	0	0	0	0	0	0
408.01_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.70327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.87144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.99703	1.42827	0	0	0	0	0	0
408.01_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02679	0	0	0	0	0	0	9.91735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.37169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.39902	0.28516	0	0	0	0	0	0
408.01_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11767	0	0	0	0	0.03295	0	0	0	0	0	0	34.66487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.18684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.251	0.02369	0	0	0	0	0	13.72297
408.01_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.37954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06258	2.31704	0	0	0	0	0	7.31235
408.01_3	0	0	0	0	0	0	0	0	0	0	5.65276	0	0	0	0	0	0	85.26722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08002	0	0	0	0	0	0
408.01_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01982	0	0	0	0	0	0	0	0	0	0	0	0.05568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.9245	0	0	0	0	0	0
427.01_29.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.45989	0	0	0	0	0	0	0	0	0	0	0	0	2.29505	0.16761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54464	0	0	0	0	0	0
427.01_42.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.34704	0	0	0	0	0	0	0	0	0	0	0	0	79.34401	0	0	0	0.18095	0	0	0	0	0	0	0	0	0	0	0	5.12938	0	0	0.99862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427.01_56.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74316	0	9.32299	0	0	0	0	1.44089	0	0	0	0.24343	0	22.92309	0.83493	0	0	0	0	0	0	0	0	0	0.00882	0	0.10322	0	0	15.74181	0	0	0	0	0	0	0	0	0	0	0	0	0.05638	0	0	0	0	0	0	0	0	0	0	0	0.63309	0	0	0	0	0	0	0	0	0	0.53619	0	33.37132	0	0	0	13.04066
434.01_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71794	0	0	1.74086	0	0	0	0	0.06095	0	0	0	0	0	23.31166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.25716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.91144	0	0	0	0	0	0
434.01_16	0	0	0	0	0	0	0	0	0	0	53.48622	0	0	0	0	0	0	0.32594	0	0	0	0	0	0	0	0	0	0	1.71473	6.0203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.14039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31243	0	0	0	0	0	0
434.01_19	0	0	0	0	0	0	0	0	0	0	59.14834	0	0	0	0	0	0	0.66629	0	0	0	0	0	0	0	0	0	0	0.56045	10.4258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.96544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23368	0	0	0	0	0	0
434.01_22	0	0	0	0	0	0	0	0	0	0	67.21758	0	0	0	0	0	0	0.51985	0	0	0	0	0	0	0	0	0	0	1.68992	9.95528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.57725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04013	0	0	0	0	0	0
434.01_25	0	0	0	0	0.01904	0	0	0	0	0	59.1647	0	0	0	0	0	0	4.22921	0	0	0	0	0	0	0	0	0	0	0.4739	14.38317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.72997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434.01_29	0	0	0	0	1.08555	0	0	0	0	0	49.72034	0	0	0	0	0	0	1.5637	0	0	0	0	0.03723	0	0	0	0	0	0	22.91932	0	0	1.8324	0	0.0169	0	0	0	0.10233	0	0	0	0	0	22.68659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03564	0	0	0	0	0	0
434.01_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.88967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.22705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09549	0	0	0	1.78778	0	0
441.01_36	0	0	0	0	0	0	0	0	0	0	0	0	38.54773	0	0	0	1.34196	3.30007	0	0	0	0	0	0	0	0	0	0	0	5.33006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.48422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99595
441.01_41	0	0	0	0	0	0	0	0	0	0	0	0	28.59631	0	0	0	2.34324	0.81692	0	0	0	0	0	0	0	0	0	0	0	4.63025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.0326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58068
441.01_44	0	0	0	0	0	0	0	0	0	0	0	0	27.92864	0	0	0	8.96503	3.30536	0	0	0	0	0	0	0	0	2.8927	0	0	25.28963	0	0	0	0	0	0	0	0	0	0.25579	0	0	0	0	24.89122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0	0	0	6.45762
441.01_50	0	0	0	0	0.07398	0	0	0	0	0	0	0	20.52135	0	0	0	6.41169	2.04029	0	0	0	0	0.11919	0	0	0	2.71776	0	0	38.1413	0.00197	0	0	0	0.0347	0	0	0	0	0.30676	0	0	0	0	23.4192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21181
441.01_55	0	0	0	0	0.01986	0	0	0	0	0	0	0	39.16445	0	0	0	0.88427	2.76484	0	0	0	0	0.07565	0	0	0	0.55778	0	0	9.50363	0	0	0	0	0.00824	0	0	0	0	0.04923	0	0	0	0	40.18885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7832
441.01_63	0	0	0	0	0.00054	0	0	0	0	0	0	0	47.87796	0	0	0	0.91587	1.84392	0	0	0.01395	0	0	0	0	0	0.45352	0	0	10.21847	0	0	0	0	0	0	0	0	0	0.03752	0	0	0	0	36.15634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48191
441.01_66	0	0	0	0	0.02147	0	0	0	0	0	0	0	73.89542	0	0	0	1.22601	2.28395	0	0	0	0	0	0	0	0	0.33338	0	0	6.00382	0	0	0	0	0	1.17012	0	0	0	0.02166	0	0	0	0	8.57998	0	0.02586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02821	0	0	0.00405	6.40606
49.02_32	0	0	0	0	0	0	0	0	0	0	0	10.26284	0	0	0	0	0	1.09416	0	0	0	0	0.02108	0	0	0	0	0	0	0.81173	0	0	59.34092	0	0	0	0	0	0	0	0	0	0	0	24.84927	0	0	0.24807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09483	0	0.62188	0	0	0	2.65521
49.02_36	0.01275	0	0	0	0	0	0	0	0	0	0	31.35372	0	0	0	0	0	2.52654	0	0	0	0	0.02529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.74852	0	0	0.78402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00461	0	0	0	0	0.03405	0	2.36227	0	0	0	5.14824
49.02_39	1.35941	0	0	0	0	0	0	0	0	0	0	8.6322	0	0	0	10.47284	0	13.66438	0	0	0	0	0.00567	0	0	0	0	0	0	36.43996	0	0	0	0	1.87707	0	0	0	0	0	0	0	0	0	8.46746	0	0	0.61962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34887	0	0.44009	0	0	0	17.67244
49.02_43	0	0	0	0	0.01883	0	0	0	0	0	0	37.58465	0	0	0	0	0	5.75111	0	0	0.00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.95863	0	0	2.66916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01625	0	2.25756	0	0	0	8.74256
49.02_46a	0	0	0	0	0.0707	0	0	0	0	0	0	32.45227	0	0	0	0	0	3.76418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73206	0	0	56.22772	0	0	3.24704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68552	0	0	0	2.82052
49.02_46b	0	0	0	0	0.04456	0	0	0	0	0	0	36.65019	0	0	0	0	0	2.40569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52897	0	0	54.78237	0	0	2.80954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51414	0	0	0	2.26453
49.02_47	0	0	0	0	0.02866	0	0	0	0	0	0	37.29616	0	0	0	0	0	2.02194	0	0	0.01312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10073	0	0	54.73861	0	0	3.9471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58182	0	0	0	1.27186
64.01_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.93008	0	0	0	0	0	0	0	0	0	0	0	10.39568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28785	0	0	0	0	0	3.2403
64.01_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.72064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.18149	0	0.09509	0	0	0	0.00277
64.01_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80576	0	0	0	0	0	0	0	0	2.741	0	0	93.76325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68999	0	0	0	0	0	0
64.01_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81082	0	0	0	0	0.75319	0	0	0	0	0	0	70.42153	0	0	0	0	1.6186	0	0	0	0	0	0	0.23847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33637	0	14.14434	0	0	0	10.67667
64.01_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.34274	0	0	70.1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48786
64.01_50	0.03088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.29986	0	1.1601	0	0	0	0	0	0	0	0	0	0	0	36.51294	0	0	5.4572	0	0.15957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61895	0	0.35548	0	0	0	23.40502
67.01_34	0.08589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.77556	0	1.43806	0	0	0	0	0	0	0	0	0	0	0	36.44041	0	0	0	0	0.27068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8185	0	0.4269	0	0	0	26.744
67.01_37a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52108	0	0	97.22462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25431	0	0	0	0	0	0
67.01_37b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.40194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.3603	0	1.23775	0	0	0	0
67.01_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00846	4.03405	0	0	94.85556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10193	0	0	0	0	0	0
67.01_46	0	0	0	0	0	0	0	0	0	0	0	39.13144	0	0	0	0	0	4.42332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.90973	0	0	4.40357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06591	0	2.47008	0	0	0	7.59594
67.01_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17381	0	29.58654	0	0	0	0	0	0	0	0	0	0	0	23.69209	0	0	41.15925	0	0	0	0	0	0.00717	0	0	0	0	0	0.05225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02298	0	0	0.01236	0	0	0	3.29354
67.01_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.03745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51409	0	0	53.22354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03685	0	0	0	0	0	0	0	0	1.18807	0	0	0	0	0	0
67.01_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.83209	9.33989	0	0	70.99128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83674	0	0	0	0	0	0
67.01_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08376	0	0	0	0	1.69083	0	0	0	0	0	0	63.7548	0	0	0	0	3.90594	0	0	0	0	0	0	0.49588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20976	0	0	0	0	0	25.85903
68.01_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4042	0	0	71.48173	0	0	0	0	0	0	0	0	0	0	0	0.06636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03183	0	0	0	0	0	0.01587
68.01_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.04712	0	0	39.93097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02191	0	0	0	0	0	0
